MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,state,ProductGroup,SalePrice
1019140,16114,121,3,1000,2636.0,Low,2/24/2011 0:00,50ZIV,50,Z,IV,UNK,UNK,New York,WL,32000
1437323,4157,132,1,1991,0.0,UNK,6/12/2001 0:00,D9N,D9,N,UNK,UNK,Large,Texas,TTT,102500
1018623,7259,121,3,1000,12391.0,Medium,6/19/2008 0:00,916,916,UNK,UNK,UNK,UNK,Virginia,WL,14500
1197522,3170,132,1,1994,0.0,UNK,5/9/2007 0:00,580K,580,K,UNK,UNK,UNK,Texas,BL,16000
1096368,6788,132,2,1987,0.0,UNK,12/18/1993 0:00,580,580,UNK,UNK,UNK,UNK,New Jersey,BL,27000
1408239,6742,132,18,1981,0.0,UNK,10/21/1989 0:00,450,450,UNK,UNK,UNK,UNK,Pennsylvania,TTT,11750
1341519,7008,132,13,1975,0.0,UNK,12/6/2003 0:00,225,225,UNK,UNK,UNK,Large / Medium,Tennessee,TEX,8750
1245283,7524,132,7,1988,0.0,UNK,6/20/1997 0:00,EL300,EL300,UNK,UNK,UNK,Large / Medium,Alabama,TEX,35000
1063750,4572,121,3,1998,8285.0,Medium,7/7/2011 0:00,160LC,160,UNK,UNK,LC,Small,Wyoming,TEX,22000
1326117,3171,132,1,1996,0.0,UNK,3/29/2007 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,22000
991270,4336,121,3,1998,5250.0,Medium,3/24/2005 0:00,IT38G,IT38,G,UNK,UNK,Medium,Utah,WL,76000
1316875,3224,132,1,1982,0.0,UNK,5/24/1994 0:00,780B,780,B,UNK,UNK,UNK,California,BL,14000
1411479,3171,132,2,1997,0.0,UNK,11/15/2000 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,24500
1346868,3161,132,1,1997,0.0,UNK,12/2/1998 0:00,550G,550,G,UNK,UNK,UNK,Texas,TTT,34000
6537,1596,121,3,1998,7734.0,Medium,2/19/2009 0:00,D5MLGP,D5,M,UNK,LGP,Medium,Alabama,TTT,26500
108638,1276,132,1,1995,0.0,UNK,10/20/2005 0:00,330L,330,UNK,UNK,L,Large / Medium,Tennessee,TEX,47000
1135288,3406,132,1,1987,0.0,UNK,9/29/1995 0:00,225B,225,B,UNK,UNK,Large / Medium,Colorado,TEX,44000
885316,1638,132,7,2000,0.0,UNK,6/6/2003 0:00,D6RXL,D6,R,UNK,XL,Medium,Alabama,TTT,110000
1351630,6868,132,18,1000,0.0,UNK,10/30/1999 0:00,9050,9050,UNK,UNK,UNK,Large / Medium,Pennsylvania,TEX,44250
1486775,1605,132,4,1978,0.0,UNK,2/9/2000 0:00,D6DLGP,D6,D,UNK,LGP,Medium,Florida,TTT,19500
1548069,3171,132,2,1996,0.0,UNK,3/19/2009 0:00,580L,580,L,UNK,UNK,UNK,New Jersey,BL,15500
1151923,3357,132,23,1986,0.0,UNK,9/18/1996 0:00,12G,12,G,UNK,UNK,UNK,New Jersey,MG,57500
618827,3883,132,1,1986,0.0,UNK,3/11/2005 0:00,988B,988,B,UNK,UNK,Large,Missouri,WL,52500
912359,3178,132,7,1996,0.0,UNK,12/6/2002 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Alabama,BL,20000
1035020,8561,121,3,1000,7664.0,Low,7/8/2010 0:00,FG95,FG95,UNK,UNK,UNK,UNK,Missouri,MG,15000
1525761,3415,132,1,1992,0.0,UNK,9/21/2000 0:00,235C,235,C,UNK,UNK,Large / Medium,Texas,TEX,86000
1186615,3357,132,1,1979,0.0,UNK,11/2/1989 0:00,12G,12,G,UNK,UNK,UNK,Nevada,MG,45000
1055470,1858,121,3,1000,3976.0,Low,4/17/2008 0:00,450GTC,450,G,UNK,TC,UNK,Virginia,TTT,15500
887069,3238,132,7,1998,0.0,UNK,6/2/2005 0:00,850G,850,G,UNK,UNK,UNK,Alabama,TTT,42000
1118495,3221,132,7,2000,0.0,UNK,6/3/2004 0:00,750H,750,H,UNK,UNK,UNK,Alabama,TTT,48000
210687,3362,132,3,1995,0.0,UNK,3/28/2002 0:00,140G,140,G,UNK,UNK,UNK,Unspecified,MG,60000
62470,3807,132,1,1997,0.0,UNK,2/20/2003 0:00,938G,938,G,UNK,UNK,Medium,Florida,WL,61000
1549362,43,132,1,1991,0.0,UNK,3/11/1993 0:00,416II,416,UNK,II,UNK,UNK,Florida,BL,35000
1529494,6633,132,2,1998,0.0,UNK,6/4/2002 0:00,1840,1840,UNK,UNK,UNK,UNK,Alabama,SSL,6500
1258810,3257,132,1,1998,0.0,UNK,2/17/2004 0:00,9040B,9040,B,UNK,UNK,Large / Medium,Florida,TEX,44000
1054090,9550,121,3,1997,2105.0,Medium,1/29/2004 0:00,753,753,UNK,UNK,UNK,UNK,Florida,SSL,8000
1359660,3170,132,18,1989,0.0,UNK,9/26/1998 0:00,580K,580,K,UNK,UNK,UNK,Pennsylvania,BL,17000
1538038,7110,132,1,1989,0.0,UNK,3/16/1999 0:00,416,416,UNK,UNK,UNK,UNK,Texas,BL,17000
1368952,7267,132,25,1977,0.0,UNK,12/10/1994 0:00,930,930,UNK,UNK,UNK,UNK,California,WL,21000
1213165,3538,132,1,1998,0.0,UNK,10/3/2002 0:00,416C,416,C,UNK,UNK,UNK,Maryland,BL,27000
144156,7019,132,3,1999,0.0,UNK,10/16/2003 0:00,246,246,UNK,UNK,UNK,UNK,Unspecified,SSL,12500
1465785,7501,132,1,1988,0.0,UNK,9/28/2007 0:00,E110,E110,UNK,UNK,UNK,Small,North Carolina,TEX,16000
1078507,3538,132,1,1998,0.0,UNK,3/1/2005 0:00,416C,416,C,UNK,UNK,UNK,Illinois,BL,22500
1537390,3112,132,6,1986,0.0,UNK,4/18/1995 0:00,1845C,1845,C,UNK,UNK,UNK,Kentucky,SSL,9000
1324220,3406,132,2,1987,0.0,UNK,11/7/1992 0:00,225B,225,B,UNK,UNK,Large / Medium,New York,TEX,60000
324769,1129,132,2,1999,0.0,UNK,11/18/2006 0:00,315BL,315,B,UNK,L,Small,Connecticut,TEX,36000
1412040,3178,132,1,1995,0.0,UNK,8/24/2011 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Texas,BL,16000
1489436,3092,132,6,1984,0.0,UNK,10/20/1998 0:00,1280B,1280,B,UNK,UNK,Large / Medium,Maine,TEX,15500
1019345,5884,121,3,1996,4468.0,Low,1/8/2009 0:00,L50C,L50,C,UNK,UNK,UNK,Georgia,WL,17500
364531,3547,132,1,1997,0.0,UNK,3/21/2005 0:00,426C,426,C,UNK,UNK,UNK,Arizona,BL,26000
1284666,1229,132,1,1995,0.0,UNK,4/11/2001 0:00,325L,325,UNK,UNK,L,Large / Medium,Ohio,TEX,67000
1160075,1530,132,22,1993,0.0,UNK,10/14/2004 0:00,D3CIILGP,D3,C,II,LGP,UNK,Wisconsin,TTT,23500
1289960,3486,132,2,1996,0.0,UNK,2/2/1999 0:00,320B,320,B,UNK,UNK,Large / Medium,Florida,TEX,67500
378768,3538,132,1,1999,0.0,UNK,2/26/2002 0:00,416C,416,C,UNK,UNK,UNK,Arizona,BL,36000
1514867,1177,132,1,1992,0.0,UNK,10/7/1996 0:00,320L,320,UNK,UNK,L,Large / Medium,California,TEX,87500
1432564,3819,132,6,1983,0.0,UNK,5/9/1990 0:00,950B,950,B,UNK,UNK,Medium,Virginia,WL,50000
1387717,4090,132,2,1988,0.0,UNK,6/21/1997 0:00,D3C,D3,C,UNK,UNK,UNK,Maine,TTT,20500
1204500,3171,132,2,1997,0.0,UNK,5/11/2002 0:00,580L,580,L,UNK,UNK,UNK,Connecticut,BL,29500
1122620,3357,132,1,1985,0.0,UNK,10/3/1995 0:00,12G,12,G,UNK,UNK,UNK,Texas,MG,62000
1376283,3170,132,2,1990,0.0,UNK,3/27/2003 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL,17000
1075938,7008,132,1,1978,0.0,UNK,6/7/2005 0:00,225,225,UNK,UNK,UNK,Large / Medium,California,TEX,17000
1027016,3362,121,3,1988,0.0,UNK,10/7/2010 0:00,140G,140,G,UNK,UNK,UNK,Texas,MG,51000
1348795,6788,132,1,1991,0.0,UNK,12/2/1993 0:00,580,580,UNK,UNK,UNK,UNK,Washington,BL,27000
32574,3357,132,3,1974,0.0,UNK,6/27/2002 0:00,12G,12,G,UNK,UNK,UNK,Unspecified,MG,26500
1114867,3357,132,19,1977,0.0,UNK,5/13/1992 0:00,12G,12,G,UNK,UNK,UNK,California,MG,35500
1244137,3177,132,99,1992,0.0,UNK,4/15/2011 0:00,580SUPER K,580,SUPER K,UNK,UNK,UNK,Wisconsin,BL,11500
1149313,6633,132,22,1996,0.0,UNK,3/29/2003 0:00,1840,1840,UNK,UNK,UNK,UNK,Minnesota,SSL,8250
1023681,4736,121,3,1998,6726.0,Medium,10/16/2008 0:00,624H,624,H,UNK,UNK,Medium,Wisconsin,WL,48500
1013417,1545,121,3,1999,1255.0,Low,5/6/2004 0:00,D4CIIILGP,D4,C,III,LGP,UNK,Michigan,TTT,41000
284918,1638,121,3,1998,10277.0,Medium,4/28/2011 0:00,D6RXL,D6,R,UNK,XL,Medium,Virginia,TTT,67000
1025790,2768,121,3,1000,12711.0,Medium,6/17/2010 0:00,D7HII,D7,H,II,UNK,Large,Utah,TTT,54000
1001523,7106,121,3,1999,10508.0,Medium,5/18/2006 0:00,375,375,UNK,UNK,UNK,Large / Medium,Texas,TEX,96000
1065749,4128,121,3,1000,0.0,UNK,8/20/2009 0:00,D6H,D6,H,UNK,UNK,Medium,Kentucky,TTT,29000
1380449,77,132,2,1994,0.0,UNK,6/23/1995 0:00,950FII,950,F,II,UNK,Medium,Louisiana,WL,97500
1081493,3170,132,12,1987,0.0,UNK,9/26/2001 0:00,580K,580,K,UNK,UNK,UNK,South Carolina,BL,13500
1143017,6788,132,1,1988,0.0,UNK,12/4/1991 0:00,580,580,UNK,UNK,UNK,UNK,Nevada,BL,18000
1116158,6634,132,2,1997,0.0,UNK,2/2/2003 0:00,1845,1845,UNK,UNK,UNK,UNK,Florida,SSL,7000
1398406,3112,132,1,1999,0.0,UNK,8/14/2002 0:00,1845C,1845,C,UNK,UNK,UNK,Texas,SSL,13000
1557659,3171,132,9,1995,0.0,UNK,5/18/2000 0:00,580L,580,L,UNK,UNK,UNK,South Carolina,BL,19000
1375500,6788,132,23,1988,0.0,UNK,2/20/1993 0:00,580,580,UNK,UNK,UNK,UNK,New Jersey,BL,18000
1362955,6788,132,1,1985,0.0,UNK,5/16/1991 0:00,580,580,UNK,UNK,UNK,UNK,Arizona,BL,14500
1328769,7624,132,1,1986,0.0,UNK,4/12/1994 0:00,IT28,IT28,UNK,UNK,UNK,UNK,Tennessee,WL,42500
1419103,1605,132,1,1982,0.0,UNK,2/25/1999 0:00,D6DLGP,D6,D,UNK,LGP,Medium,California,TTT,29000
1447662,7267,132,1,1970,0.0,UNK,9/23/1998 0:00,930,930,UNK,UNK,UNK,UNK,Texas,WL,16000
7123,4141,132,3,1997,0.0,UNK,3/27/2003 0:00,D7R,D7,R,UNK,UNK,Large,Unspecified,TTT,108000
1423563,6954,132,1,1983,0.0,UNK,2/27/1992 0:00,W24,W24,UNK,UNK,UNK,UNK,Georgia,WL,9500
859208,3824,132,2,1999,0.0,UNK,2/8/2001 0:00,950G,950,G,UNK,UNK,Medium,Florida,WL,99500
1536706,3357,132,6,1974,0.0,UNK,3/24/1994 0:00,12G,12,G,UNK,UNK,UNK,Wyoming,MG,47500
50927,1211,132,1,1998,0.0,UNK,8/24/2006 0:00,325BL,325,B,UNK,L,Large / Medium,Texas,TEX,67500
1217571,22318,132,2,1976,0.0,UNK,11/20/1993 0:00,680,680,UNK,UNK,UNK,UNK,Ohio,BL,9750
1082127,6845,132,1,1992,0.0,UNK,9/26/2000 0:00,821,821,UNK,UNK,UNK,Medium,Washington,WL,28000
1233910,4327,132,4,1988,0.0,UNK,6/23/2003 0:00,IT18B,IT18,B,UNK,UNK,UNK,New Hampshire,WL,14750
982752,4146,132,1,1973,0.0,UNK,5/25/1989 0:00,D8H,D8,H,UNK,UNK,Large,Montana,TTT,42000
1103444,3218,132,1,1996,0.0,UNK,6/11/2001 0:00,721B,721,B,UNK,UNK,Medium,California,WL,44000
1253106,4124,132,1,1982,0.0,UNK,2/19/1991 0:00,D6D,D6,D,UNK,UNK,Medium,Texas,TTT,33000
1451509,4157,132,1,1991,0.0,UNK,3/29/2004 0:00,D9N,D9,N,UNK,UNK,Large,Illinois,TTT,87500
1291661,3171,132,19,1995,0.0,UNK,6/19/2002 0:00,580L,580,L,UNK,UNK,UNK,Nevada,BL,17500
1423122,1623,132,1,1998,0.0,UNK,10/16/2001 0:00,D6MLGP,D6,M,UNK,LGP,Medium,South Carolina,TTT,61000
1530101,3112,132,1,1990,0.0,UNK,10/3/1996 0:00,1845C,1845,C,UNK,UNK,UNK,Iowa,SSL,10500
1438106,3356,132,4,1971,0.0,UNK,2/10/2003 0:00,12F,12,F,UNK,UNK,UNK,Florida,MG,12500
1502441,7277,132,14,1973,0.0,UNK,7/19/1995 0:00,950,950,UNK,UNK,UNK,Medium,Wisconsin,WL,17000
1331117,3883,132,1,1981,0.0,UNK,10/31/1989 0:00,988B,988,B,UNK,UNK,Large,North Dakota,WL,65000
1264431,4123,132,6,1975,0.0,UNK,10/8/1996 0:00,D6C,D6,C,UNK,UNK,Medium,North Carolina,TTT,24000
1120852,23931,132,19,1998,0.0,UNK,3/7/2003 0:00,140HNA,140,H,UNK,UNK,UNK,Texas,MG,117000
999792,390,121,3,1000,0.0,UNK,4/28/2011 0:00,PC20-6,PC20,UNK,-6,UNK,Mini,Florida,TEX,9750
518388,3567,132,1,1997,0.0,UNK,6/3/2003 0:00,446B,446,B,UNK,UNK,UNK,California,BL,25000
1528636,3356,132,22,1969,0.0,UNK,3/16/2002 0:00,12F,12,F,UNK,UNK,UNK,Minnesota,MG,12000
1295011,4148,132,1,1984,0.0,UNK,5/6/2003 0:00,D8L,D8,L,UNK,UNK,Large,Arizona,TTT,52500
1100400,3112,132,2,1995,0.0,UNK,3/13/1999 0:00,1845C,1845,C,UNK,UNK,UNK,Tennessee,SSL,11000
1075144,6633,132,1,1997,0.0,UNK,11/15/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Texas,SSL,8500
120163,4124,132,24,1978,0.0,UNK,3/24/1992 0:00,D6D,D6,D,UNK,UNK,Medium,Georgia,TTT,32000
1125359,1046,132,1,1991,0.0,UNK,10/30/1995 0:00,225DLC,225,D,UNK,LC,Large / Medium,Maine,TEX,85000
191540,7019,121,3,1999,9746.0,High,10/7/2010 0:00,246,246,UNK,UNK,UNK,UNK,Colorado,SSL,5500
1136412,6742,132,6,1984,0.0,UNK,1/25/1990 0:00,450,450,UNK,UNK,UNK,UNK,Florida,TTT,20000
1040670,17438,121,3,2000,1201.0,Medium,7/15/2004 0:00,LS160,LS160,UNK,UNK,UNK,UNK,Texas,SSL,10750
1471686,6742,132,11,1971,0.0,UNK,6/25/1992 0:00,450,450,UNK,UNK,UNK,UNK,Maine,TTT,8500
57389,4208,132,1,1993,0.0,UNK,10/14/1999 0:00,E70B,E70,B,UNK,UNK,Mini,Louisiana,TEX,24000
1291849,6788,132,2,1986,0.0,UNK,11/20/1993 0:00,580,580,UNK,UNK,UNK,UNK,Ohio,BL,19500
508767,3538,132,3,1999,0.0,UNK,10/30/2003 0:00,416C,416,C,UNK,UNK,UNK,Unspecified,BL,24500
1152533,3112,132,2,1987,0.0,UNK,7/25/2002 0:00,1845C,1845,C,UNK,UNK,UNK,California,SSL,9250
1377680,3238,132,8,1999,0.0,UNK,9/14/2005 0:00,850G,850,G,UNK,UNK,UNK,Mississippi,TTT,33500
1471935,3538,132,3,1999,0.0,UNK,2/14/2002 0:00,416C,416,C,UNK,UNK,UNK,Unspecified,BL,37000
1244713,6783,132,1,1991,0.0,UNK,8/8/1996 0:00,550,550,UNK,UNK,UNK,UNK,California,TTT,26000
1542005,3883,132,1,1977,0.0,UNK,3/30/1989 0:00,988B,988,B,UNK,UNK,Large,Utah,WL,61000
1112231,3170,132,9,1000,0.0,UNK,2/15/2000 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,14900
786063,1528,121,3,2000,3392.0,Medium,4/17/2008 0:00,D3CIIILGP,D3,C,III,LGP,UNK,Florida,TTT,22500
1352564,4122,132,2,1964,0.0,UNK,10/30/1993 0:00,D6B,D6,B,UNK,UNK,UNK,New York,TTT,9250
1085563,6788,132,10,1978,0.0,UNK,5/21/1993 0:00,580,580,UNK,UNK,UNK,UNK,Mississippi,BL,10500
1451544,4333,132,22,1993,0.0,UNK,5/24/1997 0:00,IT28F,IT28,F,UNK,UNK,UNK,Minnesota,WL,69000
1198267,3160,132,2,1000,0.0,UNK,2/5/2006 0:00,550E,550,E,UNK,UNK,UNK,Florida,TTT,24000
1342939,7511,132,1,1987,0.0,UNK,3/9/2005 0:00,E70,E70,UNK,UNK,UNK,Mini,Minnesota,TEX,10000
66610,7008,132,10,1978,0.0,UNK,8/3/1995 0:00,225,225,UNK,UNK,UNK,Large / Medium,Louisiana,TEX,21500
1309095,4090,132,1,1988,0.0,UNK,12/15/1989 0:00,D3C,D3,C,UNK,UNK,UNK,New Hampshire,TTT,32500
35887,3861,121,3,1000,20040.0,Medium,9/30/2010 0:00,970F,970,F,UNK,UNK,Medium,Florida,WL,67000
1503014,3819,132,1,1982,0.0,UNK,3/27/1990 0:00,950B,950,B,UNK,UNK,Medium,Colorado,WL,65000
1145176,7008,132,4,1983,0.0,UNK,2/5/1991 0:00,225,225,UNK,UNK,UNK,Large / Medium,Florida,TEX,40000
1294260,3385,132,24,1985,0.0,UNK,8/9/1990 0:00,205LC,205,UNK,UNK,LC,Small,Georgia,TEX,24000
1249016,3202,132,2,1992,0.0,UNK,12/13/2006 0:00,621ZF,621,ZF,UNK,UNK,UNK,Florida,WL,31000
1252817,7013,132,1,1977,0.0,UNK,10/20/2005 0:00,235,235,UNK,UNK,UNK,Large / Medium,Utah,TEX,21500
1338601,3176,132,1,1987,0.0,UNK,3/10/2004 0:00,580SUPER E,580,SUPER E,UNK,UNK,UNK,California,BL,10500
1174528,3170,132,2,1987,0.0,UNK,5/11/2002 0:00,580K,580,K,UNK,UNK,UNK,Connecticut,BL,18500
1411182,4146,132,11,1972,0.0,UNK,1/25/2001 0:00,D8H,D8,H,UNK,UNK,Large,South Carolina,TTT,17000
1017900,108,121,3,1000,4204.0,Low,1/27/2011 0:00,D3CIII,D3,C,III,UNK,UNK,New York,TTT,13500
1403230,3171,132,2,1996,0.0,UNK,4/18/2000 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,25000
770096,23929,132,1,2000,0.0,UNK,2/17/2004 0:00,135HNA,135,H,UNK,UNK,UNK,Florida,MG,92500
1422744,7054,132,2,1996,0.0,UNK,6/12/2001 0:00,311,311,UNK,UNK,UNK,Small,Texas,TEX,32500
1489398,4135,132,6,1957,0.0,UNK,6/18/1996 0:00,D7C,D7,C,UNK,UNK,Large,Texas,TTT,8500
1545491,1092,132,2,1995,0.0,UNK,2/5/2006 0:00,307SSR,307,UNK,UNK,SSR,Mini,Florida,TEX,21000
1419517,1611,132,6,1993,0.0,UNK,3/13/1997 0:00,D6HIILGP,D6,H,II,LGP,Medium,Florida,TTT,90000
1140993,3538,132,4,1996,0.0,UNK,2/8/2011 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL,18000
329053,85,132,1,1998,0.0,UNK,9/24/2003 0:00,966FII,966,F,II,UNK,Medium,Maryland,WL,80000
1532335,4089,132,6,1982,0.0,UNK,9/24/1991 0:00,D3B,D3,B,UNK,UNK,UNK,Maryland,TTT,11750
1430041,1229,132,6,1994,0.0,UNK,6/25/1998 0:00,325L,325,UNK,UNK,L,Large / Medium,New Mexico,TEX,94000
1195840,3112,132,1,1998,0.0,UNK,11/9/2010 0:00,1845C,1845,C,UNK,UNK,UNK,New Mexico,SSL,8000
1134202,3538,132,2,1997,0.0,UNK,3/4/2001 0:00,416C,416,C,UNK,UNK,UNK,New York,BL,39500
1226214,3357,132,1,1980,0.0,UNK,6/16/1999 0:00,12G,12,G,UNK,UNK,UNK,Texas,MG,44000
1413081,4156,132,1,1984,0.0,UNK,5/25/1995 0:00,D9L,D9,L,UNK,UNK,Large,Arizona,TTT,70000
848444,13776,132,3,2000,0.0,UNK,3/14/2002 0:00,D3CIIIXL,D3,C,III,XL,UNK,Unspecified,TTT,43000
1375532,7010,132,1,1987,0.0,UNK,4/25/1989 0:00,229,229,UNK,UNK,UNK,Large / Medium,Tennessee,TEX,100000
1132988,3767,132,2,1994,0.0,UNK,4/9/1999 0:00,918F,918,F,UNK,UNK,UNK,Georgia,WL,35500
1294329,43,132,1,1990,0.0,UNK,6/16/1994 0:00,416II,416,UNK,II,UNK,UNK,Washington,BL,26000
1335780,7036,132,9,1999,0.0,UNK,5/17/2001 0:00,301.5,301.5,UNK,UNK,UNK,Mini,South Carolina,TEX,18500
1314531,1094,132,10,1999,0.0,UNK,3/17/2010 0:00,308BSR,308,B,UNK,SR,Small,Louisiana,TEX,20000
1030135,3855,121,3,1000,18525.0,Medium,10/22/2010 0:00,966D,966,D,UNK,UNK,Medium,California,WL,64000
1026897,4157,121,3,1000,18079.0,Medium,6/24/2010 0:00,D9N,D9,N,UNK,UNK,Large,Kentucky,TTT,48000
1093873,7001,132,99,1981,0.0,UNK,5/23/1990 0:00,215,215,UNK,UNK,UNK,Small,New Hampshire,TEX,32500
1123673,3356,132,1,1968,0.0,UNK,7/13/1989 0:00,12F,12,F,UNK,UNK,UNK,Oklahoma,MG,14500
873819,4089,132,1,1987,0.0,UNK,5/15/1990 0:00,D3B,D3,B,UNK,UNK,UNK,Florida,TTT,20000
1425808,3892,132,1,1977,0.0,UNK,2/25/1999 0:00,992B,992,B,UNK,UNK,Large,California,WL,35000
1408947,53,132,1,1990,0.0,UNK,6/23/2004 0:00,436II,436,UNK,II,UNK,UNK,Washington,BL,15500
1153281,4128,132,1,1986,0.0,UNK,2/28/1995 0:00,D6H,D6,H,UNK,UNK,Medium,California,TTT,80000
1334582,6788,132,1,1973,0.0,UNK,12/4/1990 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL,8500
1255655,3822,132,1,1988,0.0,UNK,4/12/2005 0:00,950E,950,E,UNK,UNK,Medium,Maryland,WL,46000
1276224,6945,132,4,1981,0.0,UNK,2/6/1997 0:00,W11,W11,UNK,UNK,UNK,Compact,Florida,WL,8500
1541039,4089,132,1,1986,0.0,UNK,7/23/1996 0:00,D3B,D3,B,UNK,UNK,UNK,Texas,TTT,18000
130222,7259,132,4,1986,0.0,UNK,2/17/2001 0:00,916,916,UNK,UNK,UNK,UNK,Florida,WL,25000
1128111,3112,132,1,1995,5239.0,Medium,5/12/2010 0:00,1845C,1845,C,UNK,UNK,UNK,Illinois,SSL,9000
729773,1177,132,7,1992,0.0,UNK,12/6/2002 0:00,320L,320,UNK,UNK,L,Large / Medium,Alabama,TEX,33500
783083,3538,132,1,1999,0.0,UNK,2/18/2003 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL,28000
1422826,3171,132,1,1998,0.0,UNK,6/12/2002 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,23000
1269067,3369,132,1,1973,0.0,UNK,12/6/1995 0:00,14E,14,E,UNK,UNK,UNK,Washington,MG,14000
1020804,1584,121,3,1000,12474.0,Medium,12/15/2011 0:00,D5HIILGP,D5,H,II,LGP,Medium,Minnesota,TTT,34000
1404168,3538,132,1,1996,0.0,UNK,12/13/2000 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,28000
1487736,7110,132,23,1988,0.0,UNK,6/22/1996 0:00,416,416,UNK,UNK,UNK,UNK,Pennsylvania,BL,17000
1019105,5265,121,3,1000,0.0,UNK,11/20/2008 0:00,D37P,D37,P,UNK,UNK,UNK,North Carolina,TTT,9000
1472605,6788,132,2,1989,0.0,UNK,5/8/1993 0:00,580,580,UNK,UNK,UNK,UNK,Ohio,BL,30000
1095558,3171,132,2,1999,0.0,UNK,10/9/2007 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL,22000
1055354,4819,121,3,1000,8235.0,Low,9/10/2009 0:00,772B,772,B,UNK,UNK,UNK,Illinois,MG,22000
1296836,3178,132,1,1996,0.0,UNK,5/27/2004 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Florida,BL,23000
551428,1026,132,2,1986,0.0,UNK,3/14/2002 0:00,211LC,211,UNK,UNK,LC,Small,New Jersey,TEX,19500
1115194,3258,132,1,1998,0.0,UNK,2/20/2003 0:00,9045B,9045,B,UNK,UNK,Large / Medium,Florida,TEX,35000
1302784,1355,132,1,1997,0.0,UNK,2/20/2007 0:00,350L,350,UNK,UNK,L,Large / Medium,Florida,TEX,45000
1059626,2759,121,3,1000,3371.0,Low,12/4/2008 0:00,D5HII,D5,H,II,UNK,Medium,Alabama,TTT,21500
1478783,3112,132,18,1998,0.0,UNK,4/21/2001 0:00,1845C,1845,C,UNK,UNK,UNK,Pennsylvania,SSL,12500
1135145,3406,132,1,1986,0.0,UNK,12/14/1992 0:00,225B,225,B,UNK,UNK,Large / Medium,North Carolina,TEX,50000
1112126,3357,132,1,1980,0.0,UNK,4/2/1992 0:00,12G,12,G,UNK,UNK,UNK,Texas,MG,53000
876126,1584,132,2,1992,0.0,UNK,12/10/1994 0:00,D5HIILGP,D5,H,II,LGP,Medium,Pennsylvania,TTT,114500
1486695,7013,132,1,1977,0.0,UNK,3/25/1993 0:00,235,235,UNK,UNK,UNK,Large / Medium,Washington,TEX,22500
1340897,3178,132,1,1996,0.0,UNK,12/11/2001 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,California,BL,20000
1013947,1355,121,3,1000,20606.0,Medium,11/17/2011 0:00,350L,350,UNK,UNK,L,Large / Medium,Georgia,TEX,34000
1216113,3259,132,1,2000,0.0,UNK,8/14/2002 0:00,9050B,9050,B,UNK,UNK,Large / Medium,Texas,TEX,107500
1118715,4123,132,99,1969,0.0,UNK,10/28/1994 0:00,D6C,D6,C,UNK,UNK,Medium,Mississippi,TTT,16000
1046153,4139,121,3,1000,0.0,UNK,9/29/2011 0:00,D7G,D7,G,UNK,UNK,Large,Tennessee,TTT,29000
1261058,4104,132,1,1979,0.0,UNK,7/11/2007 0:00,D4E,D4,E,UNK,UNK,UNK,Texas,TTT,26000
1016813,4123,121,3,1000,0.0,UNK,6/19/2008 0:00,D6C,D6,C,UNK,UNK,Medium,New York,TTT,21000
1370983,3883,132,1,1992,0.0,UNK,12/16/2003 0:00,988B,988,B,UNK,UNK,Large,Colorado,WL,52000
1025153,4665,121,3,1998,4155.0,Low,8/26/2010 0:00,450G,450,G,UNK,UNK,UNK,Massachusetts,TTT,11500
1180206,3165,132,99,1983,0.0,UNK,5/12/1994 0:00,580D,580,D,UNK,UNK,UNK,Arkansas,BL,11500
1548349,1584,132,3,1995,0.0,UNK,8/22/2002 0:00,D5HIILGP,D5,H,II,LGP,Medium,Unspecified,TTT,30000
1258444,3170,132,21,1988,0.0,UNK,9/26/1996 0:00,580K,580,K,UNK,UNK,UNK,Maine,BL,21000
1114801,3804,132,4,1992,0.0,UNK,2/9/2000 0:00,936F,936,F,UNK,UNK,Medium,Florida,WL,47000
1557494,6558,132,6,1978,0.0,UNK,4/23/1992 0:00,1150,1150,UNK,UNK,UNK,Medium,Kentucky,TTT,15500
1154221,3164,132,2,1977,0.0,UNK,5/6/2005 0:00,580C,580,C,UNK,UNK,UNK,New York,BL,8500
